year,month,state,megawatt_hours
2015,2,ME,1015176.5
2015,2,MI,8550234.8000000007
2015,2,MN,5600236.5999999996
2015,2,MO,7308227.2999999998
2015,2,MS,3870753.2
2015,2,MT,1224510.8
2015,2,NC,11827319
2015,2,ND,1673162.2
2015,2,NE,2423919.7999999998
2015,2,NH,973624.24
2015,2,NJ,6058969.2000000002
2015,2,NM,1701597.4
2015,2,NV,2300604.4
2015,2,NY,12568885
2015,2,OH,13318436
2015,2,OK,4803915.3
2015,2,OR,3721556.2
2015,2,PA,13550087
2015,2,RI,646407.12
2015,2,SC,6834000.5999999996
2015,2,SD,1083523.7
2015,2,TN,9005204.1999999993
2015,2,TX,28980372
2015,2,UT,2215613.2999999998
2015,2,VA,10659190
2015,2,VT,483028.82
2015,2,WA,7682902.2000000002
2015,2,WI,5660741.7999999998
2015,2,WV,3252208
2015,2,WY,1405037.8
2015,1,AK,581790.87
2015,1,AL,8009640.7999999998
2015,1,AR,4081719.3
2015,1,AZ,5716217.2999999998
2015,1,CA,20436665
2015,1,CO,4595901.7
2015,1,CT,2676484.7999999998
2015,1,DC,1016479.2
2015,1,DE,1141740.5
2015,1,FL,17494189
2015,1,GA,12027013
2015,1,HI,735249.61
2015,1,IA,4321522
2015,1,ID,1961137.2
2015,1,IL,12511987
2015,1,IN,9759972
2015,1,KS,3438320.2
2015,1,KY,7190167.5
2015,1,LA,7672253
2015,1,MA,4888493.5
2015,1,MD,6089868.0999999996
2015,1,ME,1080003.1000000001
2015,1,MI,9114207.5999999996
2015,1,MN,6190616
2015,1,MO,7635596.4000000004
2015,1,MS,4156872.8
2015,1,MT,1388840.9
2015,1,NC,12229741
2015,1,ND,1817266.6
2015,1,NE,2664614.7999999998
2015,1,NH,993822.9
2015,1,NJ,6638073.2999999998
2015,1,NM,1944940
2015,1,NV,2802882
2015,1,NY,12763532
2015,1,OH,13951129
2015,1,OK,5314785.4000000004
2015,1,OR,4357202.0999999996
2015,1,PA,13666831
2015,1,RI,676920.52
2015,1,SC,7225018
2015,1,SD,1178718
2015,1,TN,9095354.1999999993
2015,1,TX,32573796
2015,1,UT,2554939.4
2015,1,VA,10840810
2015,1,VT,527632.78
2015,1,WA,8775792.3000000007
2015,1,WI,6185418.2999999998
2015,1,WV,3388076.7
2015,1,WY,1586074.9
2014,12,AK,575307.53
2014,12,AL,7325933.5
2014,12,AR,3796366.1
2014,12,AZ,5600452.4000000004
2014,12,CA,21317887
2014,12,CO,4556062.5
2014,12,CT,2521930.9
2014,12,DC,906276.95
2014,12,DE,936469.8
2014,12,FL,16801254
2014,12,GA,10679991
2014,12,HI,765878.48
2014,12,IA,4086988.1
2014,12,ID,1907887.6
2014,12,IL,11871208
2014,12,IN,9123602.8000000007
2014,12,KS,3272606.5
2014,12,KY,6689715.7000000002
2014,12,LA,7003676.0999999996
2014,12,MA,4482589.5
2014,12,MD,5273960.5999999996
2014,12,ME,1037419.6
2014,12,MI,8721559.5
2014,12,MN,6107039.5
2014,12,MO,7196212.9000000004
2014,12,MS,3794822.4
2014,12,MT,1315152.2
2014,12,NC,11226674
2014,12,ND,1815328.1
2014,12,NE,2608048.2999999998
2014,12,NH,933888
2014,12,NJ,5917863.0999999996
2014,12,NM,1914964.3
2014,12,NV,2609639.2000000002
2014,12,NY,12096209
2014,12,OH,12865473
2014,12,OK,4976147.5
2014,12,OR,4364956.5999999996
2014,12,PA,12681742
2014,12,RI,635086.82999999996
2014,12,SC,6583370.7999999998
2014,12,SD,1121526
2014,12,TN,8182474.7999999998
2014,12,TX,29582396
2014,12,UT,2507576.1
2014,12,VA,9792784.1999999993
2014,12,VT,497124.72
2014,12,WA,8563392.3000000007
2014,12,WI,5990903.5999999996
2014,12,WV,2952237
2014,12,WY,1531637.7
2014,11,AK,529627.06000000006
2014,11,AL,6759146.7000000002
2014,11,AR,3500610.8
2014,11,AZ,5181376.2
2014,11,CA,18667420
2014,11,CO,4309047.2
2014,11,CT,2221734.1
2014,11,DC,852574.57
2014,11,DE,857932.9
2014,11,FL,16276351
2014,11,GA,10219405
2014,11,HI,775980.98
2014,11,IA,3818763.6
2014,11,ID,1757307.3
2014,11,IL,11335926
2014,11,IN,8450042.0999999996
2014,11,KS,3017578.3
2014,11,KY,6217529.7999999998
2014,11,LA,6906840.5
2014,11,MA,4226192.8
2014,11,MD,4769572.7
2014,11,ME,987617.64
2014,11,MI,8228515.2999999998
2014,11,MN,5490536.5999999996
2014,11,MO,6463887.2000000002
2014,11,MS,3656355.3
2014,11,MT,1135412.8
2014,11,NC,10021745
2014,11,ND,1635204.5
2014,11,NE,2344932.7999999998
2014,11,NH,820366.68
2014,11,NJ,5442627.2000000002
2014,11,NM,1787437.4
2014,11,NV,2339027.5
2014,11,NY,11245691
2014,11,OH,11915995
2014,11,OK,4671957.7
2014,11,OR,3931623.7
2014,11,PA,11146172
2014,11,RI,627470.91
2014,11,SC,6159781.9000000004
2014,11,SD,991068.39
2014,11,TN,7327991.7999999998
2014,11,TX,27776394
2014,11,UT,2338191.2000000002
2014,11,VA,8939427.1999999993
2014,11,VT,447846.78
2014,11,WA,7079945
2014,11,WI,5574331.0999999996
2014,11,WV,2803290.6
2014,11,WY,1430778.2
2014,10,AK,504288.77
2014,10,AL,6967664.9000000004
2014,10,AR,3762902.9
2014,10,AZ,6212663.9000000004
2014,10,CA,24204139
2014,10,CO,4308854.8
2014,10,CT,2108253.2000000002
2014,10,DC,872626.77
2014,10,DE,852224.42
2014,10,FL,19033749
2014,10,GA,10424042
2014,10,HI,858407.64
2014,10,IA,3677060.9
2014,10,ID,1646116.7
2014,10,IL,10611087
2014,10,IN,8182502.5
2014,10,KS,2991722.3
2014,10,KY,5903789.0999999996
2014,10,LA,7566763.4000000004
2014,10,MA,4206379.9000000004
2014,10,MD,4306528.5
2014,10,ME,980095.72
2014,10,MI,8086983.5999999996
2014,10,MN,5357662.4000000004
2014,10,MO,5924378.2999999998
2014,10,MS,4048155.9
2014,10,MT,1083513.8
2014,10,NC,9796696.1999999993
2014,10,ND,1467136.9
2014,10,NE,2249885
2014,10,NH,830591.83
2014,10,NJ,5587356.0999999996
2014,10,NM,1827008.5
2014,10,NV,2702284.3
2014,10,NY,11403056
2014,10,OH,11598064
2014,10,OK,4787471.9000000004
2014,10,OR,3622994.6
2014,10,PA,11014659
2014,10,RI,604721.28
2014,10,SC,6139466.7999999998
2014,10,SD,928480.25
2014,10,TN,7463394.5
2014,10,TX,32563728
2014,10,UT,2324167.6
2014,10,VA,8185202.7000000002
2014,10,VT,431662.19
2014,10,WA,7109274.2000000002
2014,10,WI,5470691.2000000002
2014,10,WV,2485374
2014,10,WY,1403861.4
2014,9,AK,484498.79
2014,9,AL,8087947.0999999996
2014,9,AR,4483480.5
2014,9,AZ,7548933.0999999996
2014,9,CA,25534900
2014,9,CO,4598117.5
2014,9,CT,2505926.2999999998
2014,9,DC,919070.87
2014,9,DE,930823.75
2014,9,FL,21447815
2014,9,GA,12054488
2014,9,HI,834093.57
2014,9,IA,3691147.4
2014,9,ID,1781885.7
2014,9,IL,11169100
2014,9,IN,8692348.6999999993
2014,9,KS,3560920.3
2014,9,KY,6406675.2000000002
2014,9,LA,8507104.4000000004
2014,9,MA,4659497.8
2014,9,MD,4818060.3
2014,9,ME,961151.16
2014,9,MI,8301332.5
2014,9,MN,5460033.7999999998
2014,9,MO,6745524.9000000004
2014,9,MS,4697078.8
2014,9,MT,1101807.7
2014,9,NC,11286198
2014,9,ND,1351313.7
2014,9,NE,2409736.2000000002
2014,9,NH,936656.44
2014,9,NJ,6098519.7000000002
2014,9,NM,2021835.7
2014,9,NV,3395760.3
2014,9,NY,13047545
2014,9,OH,11976970
2014,9,OK,5292185.0999999996
2014,9,OR,3686278.1
2014,9,PA,11759708
2014,9,RI,654521.25
2014,9,SC,7070582
2014,9,SD,955929.86
2014,9,TN,9050178.3000000007
2014,9,TX,37723702
2014,9,UT,2591232.7000000002
2014,9,VA,8906086.9000000004
2014,9,VT,454399.35
2014,9,WA,6965188.2000000002
2014,9,WI,5528491
2014,9,WV,2423560.7999999998
2014,9,WY,1336781.6000000001
2014,8,AK,484644.98
2014,8,AL,8614985.0999999996
2014,8,AR,4547150.2
2014,8,AZ,8201590.5999999996
2014,8,CA,25279320
2014,8,CO,4959156.7
2014,8,CT,2643901.7000000002
2014,8,DC,994102.81
2014,8,DE,1000774
2014,8,FL,23331252
2014,8,GA,13213695
2014,8,HI,851397.32
2014,8,IA,4187004.4
2014,8,ID,2152994.9
2014,8,IL,13288046
2014,8,IN,9451860.5
2014,8,KS,4085259.7
2014,8,KY,6994504.4000000004
2014,8,LA,8748482.4000000004
2014,8,MA,4839415.0999999996
2014,8,MD,5409938.2999999998
2014,8,ME,1049217.8999999999
2014,8,MI,9375813.0999999996
2014,8,MN,6213121.2999999998
2014,8,MO,7972560.5999999996
2014,8,MS,4680825
2014,8,MT,1189155.5
2014,8,NC,12350108
2014,8,ND,1384275.4
2014,8,NE,2852282
2014,8,NH,976002.48
2014,8,NJ,7020676.5
2014,8,NM,2206347.2999999998
2014,8,NV,3643856.2
2014,8,NY,13418543
2014,8,OH,13375403
2014,8,OK,6323723.7000000002
2014,8,OR,4050263.2
2014,8,PA,12486856
2014,8,RI,592269.42000000004
2014,8,SC,7780369.5999999996
2014,8,SD,1056173.6000000001
2014,8,TN,9096531.5
2014,8,TX,38763079
2014,8,UT,2781561.2
2014,8,VA,9797994.6999999993
2014,8,VT,470224.34
2014,8,WA,7315521.2999999998
2014,8,WI,6302859.0999999996
2014,8,WV,2675370.2000000002
2014,8,WY,1402531
2014,7,AK,475165.65
2014,7,AL,8442193.3000000007
2014,7,AR,4376914.3
2014,7,AZ,8709916.0999999996
2014,7,CA,25635580
2014,7,CO,5114138.7
2014,7,CT,2754110.3
2014,7,DC,1109979.8
2014,7,DE,1090804
2014,7,FL,22198929
2014,7,GA,13020595
2014,7,HI,833278.8
2014,7,IA,4047825.5
2014,7,ID,2541172.7000000002
2014,7,IL,12660737
2014,7,IN,9290614.5999999996
2014,7,KS,3975902.1
2014,7,KY,6916838.7000000002
2014,7,LA,8538900.4000000004
2014,7,MA,5131748.8
2014,7,MD,5804929.0999999996
2014,7,ME,1063790.3999999999
2014,7,MI,9086283.9000000004
2014,7,MN,5965706.7000000002
2014,7,MO,7630064.4000000004
2014,7,MS,4630910.0999999996
2014,7,MT,1142489.5
2014,7,NC,12422606
2014,7,ND,1402560.7
2014,7,NE,2881883.7
2014,7,NH,975779.49
2014,7,NJ,7809625.4000000004
2014,7,NM,2266136.5
2014,7,NV,4042171.8
2014,7,NY,13870938
2014,7,OH,13155712
2014,7,OK,5829428.2000000002
2014,7,OR,4164723
2014,7,PA,12808970
2014,7,RI,780000.94
2014,7,SC,7735570
2014,7,SD,1009656.1
2014,7,TN,9129162
2014,7,TX,37815771
2014,7,UT,3081892.1
2014,7,VA,10226552
2014,7,VT,487444.34
2014,7,WA,7282830.4000000004
2014,7,WI,6016605.4000000004
2014,7,WV,2636212.2999999998
2014,7,WY,1502231.5
2014,6,AK,462417.28
2014,6,AL,7907461.5999999996
2014,6,AR,3861545.1
2014,6,AZ,7738941.9000000004
2014,6,CA,22629657
2014,6,CO,4429290.5
2014,6,CT,2294336.2999999998
2014,6,DC,980342.26
2014,6,DE,944381.06
2014,6,FL,20309586
2014,6,GA,12022403
2014,6,HI,772581.19
2014,6,IA,3921374
2014,6,ID,2289845.5
2014,6,IL,12223612
2014,6,IN,9110926.1999999993
2014,6,KS,3647686.5
2014,6,KY,6682100.7999999998
2014,6,LA,7821676.2999999998
2014,6,MA,4361261.8
2014,6,MD,5330855.2
2014,6,ME,926393.88
2014,6,MI,8950182.5999999996
2014,6,MN,5574072.5
2014,6,MO,7214617.2999999998
2014,6,MS,4151539.3
2014,6,MT,1060989.8
2014,6,NC,11605322
2014,6,ND,1266316.8
2014,6,NE,2472295.7999999998
2014,6,NH,833544.58
2014,6,NJ,6563910.7000000002
2014,6,NM,2082153.4
2014,6,NV,3545394.1
2014,6,NY,12044833
2014,6,OH,12880226
2014,6,OK,5525523.2000000002
2014,6,OR,3595550.6
2014,6,PA,11599586
2014,6,RI,632896.67000000004
2014,6,SC,7284275.2000000002
2014,6,SD,933661.17
2014,6,TN,8404697.5999999996
2014,6,TX,34707247
2014,6,UT,2618946.6
2014,6,VA,9537106.9000000004
2014,6,VT,440109.58
2014,6,WA,6970471.5
2014,6,WI,5757446.5
2014,6,WV,2577255.2000000002
2014,6,WY,1293133.3999999999
2014,5,AK,470943.23
2014,5,AL,7040455.5999999996
2014,5,AR,3258894.6
2014,5,AZ,6389121.2999999998
2014,5,CA,20712609
2014,5,CO,4246868.7
2014,5,CT,2182974.1
2014,5,DC,891017.42
2014,5,DE,824464.11
2014,5,FL,18744330
2014,5,GA,10590890
2014,5,HI,794858.96
2014,5,IA,3730390.5
2014,5,ID,1906267.4
2014,5,IL,10983539
2014,5,IN,8287573.4000000004
2014,5,KS,3176260.4
2014,5,KY,6076470.7000000002
2014,5,LA,6778656.0999999996
2014,5,MA,4051631.8
2014,5,MD,4611396.9000000004
2014,5,ME,915389.8
2014,5,MI,8238554.5999999996
2014,5,MN,5284230.5999999996
2014,5,MO,6322415.5999999996
2014,5,MS,3640973
2014,5,MT,1069281.5
2014,5,NC,10286592
2014,5,ND,1377656
2014,5,NE,2326498.4
2014,5,NH,816043.73
2014,5,NJ,5345174.9000000004
2014,5,NM,1863496.5
2014,5,NV,2967461.2
2014,5,NY,11156846
2014,5,OH,11616872
2014,5,OK,4837782.0999999996
2014,5,OR,3606325.8
2014,5,PA,11002509
2014,5,RI,573645.32999999996
2014,5,SC,6440910.7000000002
2014,5,SD,910025.05
2014,5,TN,7234020
2014,5,TX,30309120
2014,5,UT,2392041.9
2014,5,VA,8402490.5
2014,5,VT,418461.69
2014,5,WA,7066618.4000000004
2014,5,WI,5383537.4000000004
2014,5,WV,2439186.4
2014,5,WY,1427096.3
2014,4,AK,493142.85
2014,4,AL,6388396.7999999998
2014,4,AR,3342743.3
2014,4,AZ,5306983
2014,4,CA,19847009
2014,4,CO,4047689.4
2014,4,CT,2227612.6
2014,4,DC,856458.12
2014,4,DE,853332.62
2014,4,FL,16723659
2014,4,GA,9536742.8000000007
2014,4,HI,743329.71
2014,4,IA,3638656.8
2014,4,ID,1702592.4
2014,4,IL,10210866
2014,4,IN,7856040.7000000002
2014,4,KS,2805116.2
2014,4,KY,5643993
2014,4,LA,6486643.5999999996
2014,4,MA,4105683
2014,4,MD,4413568
2014,4,ME,941860.35
2014,4,MI,7799972.5999999996
2014,4,MN,5256940.9000000004
2014,4,MO,5785475.9000000004
2014,4,MS,3533150.4
2014,4,MT,1144046
2014,4,NC,9285052
2014,4,ND,1469377.3
2014,4,NE,2225074.4
2014,4,NH,864423.03
2014,4,NJ,5358557.5999999996
2014,4,NM,1731168.6
2014,4,NV,2464847.2999999998
2014,4,NY,11217071
2014,4,OH,10887339
2014,4,OK,4305012.3
2014,4,OR,3673934.4
2014,4,PA,11356809
2014,4,RI,568174.43000000005
2014,4,SC,5733600.5999999996
2014,4,SD,983391.59
2014,4,TN,7250227.5
2014,4,TX,27846934
2014,4,UT,2279818.2999999998
2014,4,VA,7753936.0999999996
2014,4,VT,425150.25
2014,4,WA,7512557.5999999996
2014,4,WI,5330887.5
2014,4,WV,2345049.4
2014,4,WY,1333569.3999999999
2014,3,AK,551976.12
2014,3,AL,7073895.5
2014,3,AR,3787508.6
2014,3,AZ,5083188.0999999996
2014,3,CA,18994258
2014,3,CO,4236384.5999999996
2014,3,CT,2472284.2999999998
2014,3,DC,925409.22
2014,3,DE,981935.91
2014,3,FL,16431378
2014,3,GA,10381638
2014,3,HI,756228.02
2014,3,IA,3917026.7
2014,3,ID,1714218.7
2014,3,IL,11887273
2014,3,IN,9100916.5
2014,3,KS,3165653.6
2014,3,KY,6603257.7999999998
2014,3,LA,6728787.2000000002
2014,3,MA,4656910.3
2014,3,MD,5376795.7999999998
2014,3,ME,1046221.6
2014,3,MI,8832707.8000000007
2014,3,MN,5906544.4000000004
2014,3,MO,6885141.9000000004
2014,3,MS,3831531.1
2014,3,MT,1242526.5
2014,3,NC,10972259
2014,3,ND,1610618.5
2014,3,NE,2498785.6
2014,3,NH,909302.9
2014,3,NJ,6217554.7000000002
2014,3,NM,1739123.3
2014,3,NV,2420544.4
2014,3,NY,12154725
2014,3,OH,12906192
2014,3,OK,4799888.9000000004
2014,3,OR,3924957.1
2014,3,PA,13098500
2014,3,RI,674395
2014,3,SC,6534749.5
2014,3,SD,1094919.8
2014,3,TN,8080023.2000000002
2014,3,TX,29007544
2014,3,UT,2318321.7999999998
2014,3,VA,9675506.5
2014,3,VT,486174.96
2014,3,WA,8423104
2014,3,WI,5892306.9000000004
2014,3,WV,2955094.1
2014,3,WY,1422000.1
2014,2,AK,531572.56999999995
2014,2,AL,7322174.5
2014,2,AR,4107545
2014,2,AZ,4775099.5
2014,2,CA,18727999
2014,2,CO,4068516.3
2014,2,CT,2635436.4
2014,2,DC,880823.42
2014,2,DE,994180.95
2014,2,FL,17015856
2014,2,GA,10819446
2014,2,HI,724364.15
2014,2,IA,4089254.4
2014,2,ID,1768621.5
2014,2,IL,12026581
2014,2,IN,9244670.4000000004
2014,2,KS,3262516.8
2014,2,KY,6941228.9000000004
2014,2,LA,7670186
2014,2,MA,4729544.5
2014,2,MD,5289853
2014,2,ME,972864.25
2014,2,MI,8364670.5
2014,2,MN,5750711.0999999996
2014,2,MO,7513448.9000000004
2014,2,MS,4347916.2
2014,2,MT,1246252.1000000001
2014,2,NC,11006447
2014,2,ND,1669934
2014,2,NE,2545604.7000000002
2014,2,NH,1017988.2
2014,2,NJ,5925429.7000000002
2014,2,NM,1740290.4
2014,2,NV,2305112.9
2014,2,NY,12699456
2014,2,OH,12948554
2014,2,OK,4882371.0999999996
2014,2,OR,4183695.3
2014,2,PA,13346603
2014,2,RI,596439.80000000005
2014,2,SC,6513432.7999999998
2014,2,SD,1140151.7
2014,2,TN,9451352.6999999993
2014,2,TX,30082500
2014,2,UT,2235084.4
2014,2,VA,9554446.8000000007
2014,2,VT,473574.82
2014,2,WA,8636503.5999999996
2014,2,WI,5803764.7000000002
2014,2,WV,2879049.2
2014,2,WY,1482013.7
2014,1,AK,601227.18000000005
2014,1,AL,8563472.5
2014,1,AR,4254639.5999999996
2014,1,AZ,5549418.9000000004
2014,1,CA,21034008
2014,1,CO,4522394.0999999996
2014,1,CT,2785959.8
2014,1,DC,1004906.8
2014,1,DE,1071153.3999999999
2014,1,FL,17763952
2014,1,GA,12826598
2014,1,HI,765053.19
2014,1,IA,4396360.8
2014,1,ID,2064373.7
2014,1,IL,13272311
2014,1,IN,10151406
2014,1,KS,3600383.4
2014,1,KY,7762820
2014,1,LA,7870599.5999999996
2014,1,MA,5018436.7
2014,1,MD,6278410.7999999998
2014,1,ME,1120638.7
2014,1,MI,9327522
2014,1,MN,6352767.4000000004
2014,1,MO,8224669
2014,1,MS,4395373.4000000004
2014,1,MT,1371764.7
2014,1,NC,12873077
2014,1,ND,1790010.2
2014,1,NE,2807141.2
2014,1,NH,1029493.7
2014,1,NJ,6578782.2999999998
2014,1,NM,1935260.3
2014,1,NV,2639506.7000000002
2014,1,NY,13016999
2014,1,OH,14552914
2014,1,OK,5341882.4000000004
2014,1,OR,4529650.5
2014,1,PA,14385585
2014,1,RI,703482.17
2014,1,SC,7643655.2999999998
2014,1,SD,1229742.5
2014,1,TN,9549176.1999999993
2014,1,TX,33491405
2014,1,UT,2574185.2999999998
2014,1,VA,11326846
2014,1,VT,537687.98
2014,1,WA,9215370.5
2014,1,WI,6442930.7000000002
2014,1,WV,3524426.9
2014,1,WY,1568440.8
2013,12,AK,602364.99
2013,12,AL,7421225.5999999996
2013,12,AR,3876675.7
2013,12,AZ,5570100.9000000004
2013,12,CA,21343082
2013,12,CO,4560134.7
2013,12,CT,2603898.2000000002
2013,12,DC,916056.42
2013,12,DE,948619.32
2013,12,FL,17225228
2013,12,GA,10790757
2013,12,HI,810009.89
2013,12,IA,4224443.5
2013,12,ID,2113351.6
2013,12,IL,12456550
2013,12,IN,9319723.6999999993
2013,12,KS,3399556.7
2013,12,KY,6693921.0999999996
2013,12,LA,6930123.2000000002
2013,12,MA,4666267.0999999996
2013,12,MD,5574394.2999999998
2013,12,ME,1077280.5
2013,12,MI,8964091.8000000007
2013,12,MN,6139721.7000000002
2013,12,MO,7557699.7999999998
2013,12,MS,3991161.4
2013,12,MT,1320882.1000000001
2013,12,NC,11102903
2013,12,ND,1692238.7
2013,12,NE,2738011.3
2013,12,NH,955447.44
2013,12,NJ,6045976.7999999998
2013,12,NM,1917941.3
2013,12,NV,2741574
2013,12,NY,12405870
2013,12,OH,12996062
2013,12,OK,5299941.3
2013,12,OR,4778559.5
2013,12,PA,12939069
2013,12,RI,656609.28000000003
2013,12,SC,6330088.7000000002
2013,12,SD,1167827.5
2013,12,TN,8238467.9000000004
2013,12,TX,30908046
2013,12,UT,2689898.1
2013,12,VA,9823118.0999999996
2013,12,VT,505575.44
2013,12,WA,8950085.5999999996
2013,12,WI,6153976
2013,12,WV,2824135.9
2013,12,WY,1515791.6
2013,11,AK,526262.97
2013,11,AL,6744055.9000000004
2013,11,AR,3367280.1
2013,11,AZ,5034062.7
2013,11,CA,18993756
2013,11,CO,4165871.2
2013,11,CT,2165826.1
2013,11,DC,817319.04
2013,11,DE,842791.38
2013,11,FL,16772595
2013,11,GA,9888649.1999999993
2013,11,HI,784377.29
2013,11,IA,3851585.3
2013,11,ID,1719285.8
2013,11,IL,10953971
2013,11,IN,8139959.0999999996
2013,11,KS,3002358.5
2013,11,KY,5982054.2999999998
2013,11,LA,6364871.9000000004
2013,11,MA,4195739
2013,11,MD,4684393
2013,11,ME,959924.38
2013,11,MI,8134220.7000000002
2013,11,MN,5476120.0999999996
2013,11,MO,6234217.5
2013,11,MS,3600044.9
2013,11,MT,1167789.6000000001
2013,11,NC,9911904.4000000004
2013,11,ND,1458544.7
2013,11,NE,2393682.5
2013,11,NH,829467.09
2013,11,NJ,5618120.2999999998
2013,11,NM,1756431.5
2013,11,NV,2404187.5
2013,11,NY,11002216
2013,11,OH,11576481
2013,11,OK,4458872
2013,11,OR,3912267.5
2013,11,PA,11263911
2013,11,RI,596841.02
2013,11,SC,6040515.5
2013,11,SD,984671.95
2013,11,TN,6973418.4000000004
2013,11,TX,27074170
2013,11,UT,2344231.9
2013,11,VA,8776067.0999999996
2013,11,VT,455014.41
2013,11,WA,7491167.4000000004
2013,11,WI,5496913.9000000004
2013,11,WV,2650338.2999999998
2013,11,WY,1455507
2013,10,AK,504663.18
2013,10,AL,6983459.2000000002
2013,10,AR,3843904.5
2013,10,AZ,5509793.7000000002
2013,10,CA,22151808
2013,10,CO,4215150
2013,10,CT,2136395.5
2013,10,DC,857452.7
2013,10,DE,823180.39
2013,10,FL,19338705
2013,10,GA,10243289
2013,10,HI,837249.7
2013,10,IA,3673757.7
2013,10,ID,1714257.4
2013,10,IL,11003075
2013,10,IN,8176087.9000000004
2013,10,KS,3082237.5
2013,10,KY,5967090.5999999996
2013,10,LA,7300045
2013,10,MA,4179427.5
2013,10,MD,4489652.5
2013,10,ME,1008026.4
2013,10,MI,8212656.2000000002
2013,10,MN,5351401.0999999996
2013,10,MO,6153686.9000000004
2013,10,MS,4092162.4
2013,10,MT,1102014.2
2013,10,NC,9825955.3000000007
2013,10,ND,1224705.3999999999
2013,10,NE,2331932.6
2013,10,NH,820146.3
2013,10,NJ,5672615.4000000004
2013,10,NM,1793243.8
2013,10,NV,2506090.2999999998
2013,10,NY,11443807
2013,10,OH,11626277
2013,10,OK,4519863.8
2013,10,OR,3818573.2
2013,10,PA,11160159
2013,10,RI,601493.28
2013,10,SC,6177912.0999999996
2013,10,SD,930418.23
2013,10,TN,7385366.2999999998
2013,10,TX,31956045
2013,10,UT,2321063.4
2013,10,VA,8359931.7000000002
2013,10,VT,433637.23
2013,10,WA,7208470.2000000002
2013,10,WI,5517036.0999999996
2013,10,WV,2406787.6
2013,10,WY,1378100.1
2013,9,AK,487799.56
2013,9,AL,7796401.9000000004
2013,9,AR,4421959
2013,9,AZ,7185347.5
2013,9,CA,24297237
2013,9,CO,4592972.5999999996
2013,9,CT,2505320
2013,9,DC,881573.24
2013,9,DE,920170.72
2013,9,FL,21101636
2013,9,GA,11661480
2013,9,HI,808009.96
2013,9,IA,3740129.8
2013,9,ID,1826721.5
2013,9,IL,11673140
2013,9,IN,8553941.3000000007
2013,9,KS,3617904.2
2013,9,KY,6609187.7000000002
2013,9,LA,8322993.7000000002
2013,9,MA,4690434.3
2013,9,MD,4821494.5
2013,9,ME,913705.92
2013,9,MI,8267270.7000000002
2013,9,MN,5649343
2013,9,MO,7047360.0999999996
2013,9,MS,4632477.8
2013,9,MT,1061138.8
2013,9,NC,11167957
2013,9,ND,1172398.3999999999
2013,9,NE,2612671.1
2013,9,NH,970041.99
2013,9,NJ,6047592.5999999996
2013,9,NM,1980538.6
2013,9,NV,3129886.8
2013,9,NY,13130506
2013,9,OH,11976600
2013,9,OK,5416922.5999999996
2013,9,OR,3606855.8
2013,9,PA,11781478
2013,9,RI,625416.63
2013,9,SC,6914352.5999999996
2013,9,SD,1018163.4
2013,9,TN,8818449.8000000007
2013,9,TX,36987510
2013,9,UT,2552272.2999999998
2013,9,VA,8720270.5999999996
2013,9,VT,436654.36
2013,9,WA,7001032.9000000004
2013,9,WI,5627067.0999999996
2013,9,WV,2349902.7000000002
2013,9,WY,1346164.3
2013,8,AK,503016.2
2013,8,AL,8450259.3000000007
2013,8,AR,4581194.4000000004
2013,8,AZ,8298927
2013,8,CA,25147418
2013,8,CO,5093161.0999999996
2013,8,CT,2832045.8
2013,8,DC,1105450.8
2013,8,DE,1040930.1
2013,8,FL,22420966
2013,8,GA,12871425
2013,8,HI,846694.14
2013,8,IA,4307193.3
2013,8,ID,2371670.7999999998
2013,8,IL,13339394
2013,8,IN,9608147.8000000007
2013,8,KS,3945577
2013,8,KY,7582421.4000000004
2013,8,LA,8344418
2013,8,MA,4997799.5
2013,8,MD,5608855.4000000004
2013,8,ME,1013186.3
2013,8,MI,9341352.5999999996
2013,8,MN,6264834.7999999998
2013,8,MO,7835624.2000000002
2013,8,MS,4768426.9000000004
2013,8,MT,1264580.6000000001
2013,8,NC,12189784
2013,8,ND,1234672.1000000001
2013,8,NE,2968907.1
2013,8,NH,1033410.8
2013,8,NJ,7287426.5
2013,8,NM,2218192.1
2013,8,NV,3657699.9
2013,8,NY,14286789
2013,8,OH,13431314
2013,8,OK,6176262.7999999998
2013,8,OR,3956492.3
2013,8,PA,12752689
2013,8,RI,668434.18999999994
2013,8,SC,7588828.2999999998
2013,8,SD,1056212.5
2013,8,TN,9019077.3000000007
2013,8,TX,39328028
2013,8,UT,3069812.7
2013,8,VA,9902008.3000000007
2013,8,VT,488369.73
2013,8,WA,7311594.5999999996
2013,8,WI,6291012.4000000004
2013,8,WV,2512150.2999999998
2013,8,WY,1365456.1
2013,7,AK,480337.07
2013,7,AL,8260499.2000000002
2013,7,AR,4524017.5
2013,7,AZ,8548328.0999999996
2013,7,CA,25635015
2013,7,CO,5073374.2
2013,7,CT,3086003.6
2013,7,DC,1171247.3999999999
2013,7,DE,1150762.8999999999
2013,7,FL,21441974
2013,7,GA,12579738
2013,7,HI,836721.2
2013,7,IA,4155615.6
2013,7,ID,2623380.6
2013,7,IL,13506807
2013,7,IN,9493019.6999999993
2013,7,KS,3998894.3
2013,7,KY,7464987.9000000004
2013,7,LA,8263733.9000000004
2013,7,MA,5684134
2013,7,MD,6259415.9000000004
2013,7,ME,1066706.1000000001
2013,7,MI,9776717.4000000004
